1.0207e-05
1.0097e-05
9.9854e-06
9.887e-06
9.7767e-06
9.6731e-06
9.5727e-06
9.4726e-06
9.3718e-06
9.2766e-06
9.1192e-06
9.0173e-06
8.9099e-06
8.8097e-06
8.7172e-06
8.6193e-06
8.5247e-06
8.448e-06
8.336e-06
8.2366e-06
8.1475e-06
8.0499e-06
7.9511e-06
7.8533e-06
7.7577e-06
7.6468e-06
7.5281e-06
7.4543e-06
7.361e-06
7.2562e-06
7.1078e-06
6.9677e-06
6.8755e-06
6.7694e-06
6.6735e-06
6.575e-06
6.4996e-06
6.4171e-06
6.3227e-06
6.2303e-06
6.1223e-06
6.0466e-06
5.9525e-06
5.855e-06
5.7556e-06
5.6451e-06
5.5788e-06
5.4634e-06
5.3658e-06
5.2611e-06
5.1693e-06
5.0622e-06
4.9634e-06
4.8713e-06
4.7704e-06
4.7025e-06
4.5814e-06
4.4563e-06
4.3574e-06
4.2623e-06
4.1364e-06
4.0458e-06
3.9721e-06
3.8694e-06
3.766e-06
3.6289e-06
3.5438e-06
3.4446e-06
3.3448e-06
3.2511e-06
3.1406e-06
3.0444e-06
2.9341e-06
2.8405e-06
2.75e-06
2.6445e-06
2.5486e-06
2.4402e-06
2.3175e-06
2.1943e-06
2.0931e-06
2.0128e-06
1.9133e-06
1.8157e-06
1.7202e-06
1.6068e-06
1.4947e-06
1.3839e-06
1.2761e-06
1.1814e-06
1.0837e-06
9.611e-07
8.896e-07
7.8492e-07
6.9315e-07
5.8316e-07
4.9328e-07
3.9176e-07
2.6885e-07
1.6849e-07
8.3725e-08
2.0715e-07
3.0318e-07
4.1227e-07
5.1466e-07
5.994e-07
7.1958e-07
8.3188e-07
9.3264e-07
1.0388e-06
1.1399e-06
1.2309e-06
1.3329e-06
1.4256e-06
1.5253e-06
1.6173e-06
1.6872e-06
1.7877e-06
1.8887e-06
1.9929e-06
2.0997e-06
2.238e-06
2.3307e-06
2.4461e-06
2.5453e-06
2.6312e-06
2.7317e-06
2.8363e-06
2.9427e-06
3.0309e-06
3.1367e-06
3.238e-06
3.3671e-06
3.4691e-06
3.5734e-06
3.6658e-06
3.7354e-06
3.8404e-06
3.949e-06
4.048e-06
4.1287e-06
4.2366e-06
4.3215e-06
4.4155e-06
4.5179e-06
4.6128e-06
4.7062e-06
4.8098e-06
4.925e-06
5.0278e-06
5.1388e-06
5.2587e-06
5.3854e-06
5.4921e-06
5.5843e-06
5.72e-06
5.8638e-06
5.9884e-06
6.099e-06
6.2022e-06
6.3251e-06
6.4125e-06
6.5105e-06
6.6162e-06
6.7174e-06
6.8237e-06
6.946e-06
7.0371e-06
7.1343e-06
7.2255e-06
7.3118e-06
7.417e-06
7.513e-06
7.6114e-06
7.708e-06
7.8137e-06
7.9064e-06
8.0077e-06
8.1058e-06
8.2095e-06
8.3118e-06
8.4306e-06
8.4983e-06
8.6044e-06
8.6985e-06
8.7954e-06
8.9022e-06
8.9863e-06
9.0771e-06
9.1791e-06
9.2984e-06
9.3898e-06
9.4609e-06
9.5631e-06
9.6653e-06
9.7609e-06
9.862e-06
9.9834e-06
1.0082e-05
1.0183e-05
1.0276e-05
1.0262e-05
1.0274e-05
1.0257e-05
1.0257e-05
1.03e-05
1.0268e-05
1.0247e-05
1.025e-05
1.0238e-05
1.0261e-05
1.0248e-05
1.024e-05
1.0254e-05
1.0257e-05
1.0239e-05
1.0281e-05
1.0281e-05
1.0289e-05
1.029e-05
1.0273e-05
1.0216e-05
1.0205e-05
1.0188e-05
1.0188e-05
1.0187e-05
1.0203e-05
1.0218e-05
1.0209e-05
1.0214e-05
1.0226e-05
1.0221e-05
1.021e-05
1.0211e-05
1.021e-05
1.0189e-05
1.0222e-05
1.022e-05
1.0212e-05
1.0223e-05
1.0241e-05
1.0255e-05
1.0273e-05
1.0292e-05
1.0298e-05
1.0298e-05
1.0278e-05
1.0262e-05
1.0246e-05
1.0245e-05
1.0263e-05
